SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"04181500","ST. MARYS RIVER AT DECATUR, IN","ST","USGS",-84.93774410,40.84810299,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04181500"
"04181635","GERKE DITCH NEAR DECATUR, IN","ST","USGS",-84.91916670,40.87450000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04181635"
"04181755","NICKELSEN CREEK NEAR DECATUR, IN","ST","USGS",-85.04838889,40.90408330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04181755"
"04182000","ST. MARYS RIVER NEAR FORT WAYNE, IN","ST","USGS",-85.11191400,40.98782570,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04182000"
"04182769","ST. MARYS RIVER AT MAIN ST. AT FORT WAYNE, IN","ST","USGS",-85.15441550,41.07865930,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04182769"
"04182808","SPY RUN CREEK NEAR PARK DRIVE AT FORT WAYNE, IN","ST","USGS",-85.15774900,41.10477050,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04182808"
"04182900","MAUMEE RIVER AT FORT WAYNE, IN","ST","USGS",-85.11524800,41.08254830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04182900"
"04182950","MAUMEE RIVER AT COLISEUM BLVD AT FORT WAYNE, IN","ST","USGS",-85.08746960,41.07977060,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04182950"
"04183000","MAUMEE RIVER AT NEW HAVEN, IN","ST","USGS",-85.02219040,41.08504866,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04183000"
"04183038","BLACK CREEK NEAR HARLAN, IN","ST","USGS",-84.86969440,41.18308330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04183038"
"05515500","KANKAKEE RIVER AT DAVIS, IN","ST","USGS",-86.70616670,41.38963889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05515500"
"05516500","YELLOW RIVER AT PLYMOUTH, IN","ST","USGS",-86.30444990,41.34032218,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05516500"
"05517000","YELLOW RIVER AT KNOX, IN","ST","USGS",-86.62056950,41.30281960,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05517000"
"05517500","KANKAKEE RIVER AT DUNNS BRIDGE, IN","ST","USGS",-86.96835600,41.22003920,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05517500"
"05517530","KANKAKEE RIVER NR KOUTS, IN","ST","USGS",-87.03391400,41.25392760,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05517530"
"05518000","KANKAKEE RIVER AT SHELBY, IN","ST","USGS",-87.34030960,41.18281340,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05518000"
"05520980","IROQUOIS RIVER NEAR PARR, IN","ST","USGS",-87.24319440,41.01275000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05520980"
"05522500","IROQUOIS RIVER AT RENSSELAER, IN","ST","USGS",-87.12891120,40.93337130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05522500"
"05524500","IROQUOIS RIVER NEAR FORESMAN, IN","ST","USGS",-87.30669120,40.87059306,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05524500"
"05524546","HUNTER DITCH AT GOODLAND, IN","ST-DCH","USGS",-87.27691670,40.76522220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05524546"
"05536179","HART DITCH AT DYER, IN","ST-DCH","USGS",-87.51004000,41.50781320,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05536179"
"05536190","HART DITCH AT MUNSTER, IN","ST-DCH","USGS",-87.48059590,41.56114670,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05536190"
"05536195","LITTLE CALUMET RIVER AT MUNSTER, IN","ST","USGS",-87.52222220,41.57750000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05536195"
"411228084541701","OVERLAND FLOW WEST OF BULL RAPIDS RD NR HARLAN, IN","FA-FON","USGS",-84.90483330,41.20780556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411228084541701"
"411228084541702","DRAIN TILE WEST OF BULL RAPIDS RD NR HARLAN, IN","FA-FON","USGS",-84.90494440,41.20772220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411228084541702"
"411229084541101","OVERLAND FLOW EAST OF BULL RAPIDS RD NR HARLAN, IN","FA-FON","USGS",-84.90316670,41.20813889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411229084541101"
"411229084541102","DRAIN TILE EAST OF BULL RAPIDS RD NR HARLAN, IN","FA-FON","USGS",-84.90322220,41.20813889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411229084541102"
