SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"09032100","CABIN CREEK NEAR FRASER, CO.","ST","USGS",-105.74500640,39.98582030,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09032100"
"09033100","RANCH CREEK BLW MEADOW CR NR TABERNASH, CO","ST","USGS",-105.82655830,39.99908610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09033100"
"09033300","FRASER RIVER BLW CROOKED CR AT TABERNASH CO","ST","USGS",-105.84827220,40.00689167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09033300"
"09034250","COLORADO RIVER AT WINDY GAP, NEAR GRANBY, CO.","ST","USGS",-106.00418470,40.10831900,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09034250"
"09034900","BOBTAIL CREEK NEAR JONES PASS, CO","ST","USGS",-105.90640140,39.76026447,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09034900"
"09035500","WILLIAMS FORK BELOW STEELMAN CREEK, CO.","ST","USGS",-105.92834690,39.77887549,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09035500"
"09035700","WILLIAMS FORK ABOVE DARLING CREEK, NEAR LEAL, CO","ST","USGS",-106.02563890,39.79719444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09035700"
"09035900","SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO","ST","USGS",-106.03057340,39.79581958,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09035900"
"09036000","WILLIAMS FORK NEAR LEAL, CO.","ST","USGS",-106.05640790,39.83387500,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09036000"
"09037500","WILLIAMS FORK NEAR PARSHALL, CO","ST","USGS",-106.18036670,40.00020000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09037500"
"09038500","WILLIAMS FORK BELOW WILLIAMS FORK RESERVOIR, CO","ST","USGS",-106.20501390,40.03592778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09038500"
"09040500","TROUBLESOME CREEK NEAR TROUBLESOME, CO.","ST","USGS",-106.30517780,40.05866389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09040500"
"09041090","MUDDY CREEK ABOVE ANTELOPE CREEK NR. KREMMLING, CO","ST","USGS",-106.42253350,40.20248440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09041090"
"09041400","MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO","ST","USGS",-106.41392120,40.10859628,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09041400"
"09041900","MONTE CRISTO DIVERSION NEAR HOOSIER PASS, CO","ST","USGS",-106.07140820,39.38082156,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09041900"
"09044300","BEMROSE-HOOSIER DIVERSION NEAR HOOSIER PASS, CO","ST","USGS",-106.07085260,39.38054378,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09044300"
"09044800","MCCULLOUGH-SP-CRYS-DIVERSION NEAR HOOSIER PASS, CO","ST","USGS",-106.07113040,39.38082156,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09044800"
"09046490","BLUE RIVER AT BLUE RIVER, CO.","ST","USGS",-106.03168490,39.45582067,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09046490"
"09046600","BLUE RIVER NEAR DILLON, CO","ST","USGS",-106.04946320,39.56665329,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09046600"
"09047500","SNAKE RIVER NEAR MONTEZUMA, CO","ST","USGS",-105.94313060,39.60536110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09047500"
"09047700","KEYSTONE GULCH NEAR DILLON, CO.","ST","USGS",-105.97251580,39.59443117,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09047700"
"09050100","TENMILE CREEK BL NORTH TENMILE C, AT FRISCO, CO.","ST","USGS",-106.11057650,39.57526424,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09050100"
"09050700","BLUE RIVER BELOW DILLON, CO.","ST","USGS",-106.06640820,39.62554200,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09050700"
"09051050","STRAIGHT CR BLW LASKEY GULCH NR DILLON, CO","ST","USGS",-106.04029600,39.63970870,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09051050"
"09056500","ELLIOTT CREEK FEEDER CANAL TO GREEN MTN RES, CO","ST-CA","USGS",-106.33059720,39.87372500,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09056500"
"09057500","BLUE RIVER BELOW GREEN MOUNTAIN RESERVOIR, CO","ST","USGS",-106.33391750,39.88026354,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09057500"
"09058000","COLORADO RIVER NEAR KREMMLING, CO","ST","USGS",-106.44003240,40.03665248,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09058000"
"09058500","PINEY RIVER BELOW PINEY LAKE, NEAR MINTURN, CO.","ST","USGS",-106.42669680,39.70804158,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09058500"
"09059500","PINEY RIVER NEAR STATE BRIDGE, CO","ST","USGS",-106.57434720,39.79572220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09059500"
"09060799","COLORADO RIVER AT CATAMOUNT BRIDGE, CO","ST","USGS",-106.83169440,39.89110000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09060799"
"09061600","EAST FORK EAGLE RIVER NEAR CLIMAX, CO","ST","USGS",-106.24974680,39.41026540,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09061600"
"09063000","EAGLE RIVER AT RED CLIFF, CO.","ST","USGS",-106.36669480,39.50831949,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09063000"
"09063900","MISSOURI CREEK NEAR GOLD PARK, CO.","ST","USGS",-106.47002940,39.39026486,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09063900"
"09064000","HOMESTAKE CREEK AT GOLD PARK, CO.","ST","USGS",-106.43336200,39.40554260,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09064000"
"09064600","EAGLE RIVER NEAR MINTURN, CO","ST","USGS",-106.40252900,39.55387495,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09064600"
"09065100","CROSS CREEK NEAR MINTURN, CO","ST","USGS",-106.41243060,39.56829167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09065100"
"09065500","GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.","ST","USGS",-106.27808230,39.62581930,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09065500"
"09066000","BLACK GORE CREEK NEAR MINTURN, CO.","ST","USGS",-106.26502640,39.59637495,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09066000"
"09066200","BOOTH CREEK NEAR MINTURN, CO.","ST","USGS",-106.32308330,39.64831927,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09066200"
"09066300","MIDDLE CREEK NEAR MINTURN, CO.","ST","USGS",-106.38225120,39.64581930,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09066300"
"09066325","GORE CREEK ABV RED SANDSTONE CREEK AT VAIL, CO","ST","USGS",-106.39475150,39.64109710,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09066325"
"09066510","GORE CREEK AT MOUTH NEAR MINTURN, CO","ST","USGS",-106.44780800,39.60943048,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09066510"
"09067000","BEAVER CREEK AT AVON, CO","ST","USGS",-106.52280960,39.62970826,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09067000"
"09067020","EAGLE R BLW WASTEWATER TREATMENT PLANT AT AVON, CO","ST","USGS",-106.53194440,39.63486110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09067020"
"09067200","LAKE CREEK NEAR EDWARDS, CO","ST","USGS",-106.60920030,39.64748600,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09067200"
"09070000","EAGLE RIVER BELOW GYPSUM, CO.","ST","USGS",-106.95365540,39.64942954,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09070000"
"09070500","COLORADO RIVER NEAR DOTSERO, CO","ST","USGS",-107.07801390,39.64461110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09070500"
"09072550","ROARING FORK RIVER ABV LOST MAN CR NEAR ASPEN, CO","ST","USGS",-106.62391670,39.11936110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09072550"
"09073005","LINCOLN CREEK BELOW GRIZZLY RESERVOIR NR ASPEN, CO","ST","USGS",-106.61658330,39.08023610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09073005"
"09073300","ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.","ST","USGS",-106.77420390,39.14109959,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09073300"
"09073400","ROARING FORK RIVER NEAR ASPEN, CO.","ST","USGS",-106.80198260,39.17998755,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09073400"
"09074500","HUNTER CREEK AT ASPEN, CO","ST","USGS",-106.81891670,39.19688889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09074500"
"09076000","MAROON CREEK NEAR ASPEN, CO.","ST","USGS",-106.88074720,39.16340830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09076000"
"09078141","NORTH CUNNINGHAM CREEK CONDUIT BYPASS NR NORRIE,CO","ST","USGS",-106.54421150,39.33596219,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09078141"
"09078475","LAST CHANCE CREEK NEAR NORRIE, CO","ST","USGS",-106.65652780,39.34388889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09078475"
"09079450","LIME CREEK NEAR THOMASVILLE, CO","ST","USGS",-106.68524440,39.36041110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09079450"
"09080400","FRYINGPAN RIVER NEAR RUEDI, CO.","ST","USGS",-106.82559480,39.36554075,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09080400"
"09081000","ROARING FORK RIVER NEAR EMMA, CO","ST","USGS",-107.08393670,39.37331729,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09081000"
"09081600","CRYSTAL RIVER ABV AVALANCHE CRK, NEAR REDSTONE, CO","ST","USGS",-107.22750000,39.23263889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09081600"
"09085000","ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.","ST","USGS",-107.32949840,39.54359307,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09085000"
"09085100","COLORADO RIVER BELOW GLENWOOD SPRINGS, CO","ST","USGS",-107.33755400,39.55498190,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09085100"
"09093500","PARACHUTE CREEK AT PARACHUTE, CO.","ST","USGS",-108.06069440,39.45344444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09093500"
"09095500","COLORADO RIVER NEAR CAMEO, CO.","ST","USGS",-108.26619460,39.23914630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09095500"
"09105000","PLATEAU CREEK NEAR CAMEO, CO","ST","USGS",-108.26833330,39.18361110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09105000"
"09106150","COLO RIVER BELOW GRAND VALLEY DIV NR PALISADE, CO","ST","USGS",-108.35508600,39.09859226,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09106150"
"09107000","TAYLOR RIVER AT TAYLOR PARK, CO.","ST","USGS",-106.56669660,38.86027127,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09107000"
"09107500","TEXAS CREEK AT TAYLOR PARK, CO","ST","USGS",-106.55463890,38.84694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09107500"
"09108250","WILLOW CREEK ABOVE TAYLOR PARK RESERVOIR, CO.","ST","USGS",-106.56075000,38.81793610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09108250"
"09109000","TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO.","ST","USGS",-106.60919770,38.81832690,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09109000"
"09110000","TAYLOR RIVER AT ALMONT, CO.","ST","USGS",-106.84531720,38.66443715,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09110000"
"09111250","COAL CREEK ABV MCCORMICK DTCH AT CRESTED BUTTE, CO","ST","USGS",-106.98529720,38.87155556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09111250"
"09112200","EAST RIVER BELOW CEMENT CREEK NR CRESTED BUTTE, CO","ST","USGS",-106.87087360,38.78415990,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09112200"
"09112500","EAST RIVER AT ALMONT, CO","ST","USGS",-106.84809500,38.66443715,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09112500"
"09113980","OHIO CREEK ABOVE MOUTH NR GUNNISON, CO","ST","USGS",-106.93143200,38.58776960,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09113980"
"09114500","GUNNISON RIVER NEAR GUNNISON, CO.","ST","USGS",-106.94976610,38.54193567,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09114500"
"09114520","GUNNISON RIVER AT GUNNISON WHITEWATER PARK, CO","ST","USGS",-106.94908610,38.53327220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09114520"
"09115500","TOMICHI CREEK AT SARGENTS, CO","ST","USGS",-106.42262500,38.39502778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09115500"
"09118450","COCHETOPA CREEK BELOW ROCK CREEK NEAR PARLIN, CO","ST","USGS",-106.77361110,38.33722220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09118450"
"09119000","TOMICHI CREEK AT GUNNISON, CO","ST","USGS",-106.94095830,38.52111110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09119000"
"09123450","LAKE FORK BLW LAKE SAN CRISTOBAL NR LAKE CITY, CO","ST","USGS",-107.29209720,37.98436110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09123450"
"09124500","LAKE FORK AT GATEVIEW, CO.","ST","USGS",-107.23005570,38.29888340,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09124500"
"09126000","CIMARRON RIVER NEAR CIMARRON, CO","ST","USGS",-107.54611110,38.25819444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09126000"
"09127000","CIMARRON RIVER BLW SQUAW CREEK AT CIMARRON, CO","ST","USGS",-107.55522220,38.44694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09127000"
"09128000","GUNNISON RIVER BELOW GUNNISON TUNNEL, CO","ST","USGS",-107.64894700,38.52915336,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09128000"
"09129600","SMITH FORK NEAR LAZEAR, CO","ST","USGS",-107.71013890,38.70744444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09129600"
"09132095","ANTHRACITE CREEK ABOVE MOUTH NEAR SOMERSET","ST","USGS",-107.35833330,38.93722220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09132095"
"09132500","NORTH FORK GUNNISON RIVER NEAR SOMERSET, CO.","ST","USGS",-107.43422110,38.92582280,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09132500"
"09134100","NORTH FORK GUNNISON RIVER BELOW PAONIA, CO","ST","USGS",-107.62194440,38.85750000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09134100"
"09136100","NORTH FK GUNNISON RIVER ABOVE MOUTH NR LAZEAR, CO","ST","USGS",-107.83341670,38.78516667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09136100"
"09143000","SURFACE CREEK NEAR CEDAREDGE, CO","ST","USGS",-107.85450770,38.98470340,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09143000"
"09143500","SURFACE CREEK AT CEDAREDGE, CO.","ST","USGS",-107.92117600,38.90164870,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09143500"
"09144250","GUNNISON RIVER AT DELTA, CO","ST","USGS",-108.07840300,38.75303944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09144250"
"09146020","UNCOMPAHGRE RIVER NEAR OURAY, CO","ST","USGS",-107.68311540,38.04332665,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09146020"
"09146200","UNCOMPAHGRE RIVER NEAR RIDGWAY, CO.","ST","USGS",-107.74589240,38.18387910,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09146200"
"09147000","DALLAS CREEK NEAR RIDGWAY, CO","ST","USGS",-107.75839270,38.17776806,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09147000"
"09147025","UNCOMPAHGRE RIVER BELOW RIDGWAY RESERVOIR, CO","ST","USGS",-107.76030560,38.24055556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09147025"
"09147500","UNCOMPAHGRE RIVER AT COLONA, CO","ST","USGS",-107.77922500,38.33143056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09147500"
"09149500","UNCOMPAHGRE RIVER AT DELTA, CO","ST","USGS",-108.08041670,38.74194444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09149500"
"09151500","ESCALANTE CREEK NEAR DELTA, CO.","ST","USGS",-108.25983330,38.75694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09151500"
"09152500","GUNNISON RIVER NEAR GRAND JUNCTION, CO.","ST","USGS",-108.45064460,38.98331575,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09152500"
"09163492","SALT CREEK NEAR MOUTH NEAR MACK, CO.","ST","USGS",-108.90116670,39.21463889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09163492"
"09163500","COLORADO RIVER NEAR COLORADO-UTAH STATE LINE","ST","USGS",-109.02705460,39.13276047,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09163500"
"09165000","DOLORES RIVER BELOW RICO, CO.","ST","USGS",-108.06035170,37.63888428,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09165000"
"09166500","DOLORES RIVER AT DOLORES, CO.","ST","USGS",-108.49759080,37.47249296,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09166500"
"09166950","LOST CANYON CREEK NEAR DOLORES, CO.","ST","USGS",-108.46925620,37.44610459,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09166950"
"09168730","DOLORES RIVER NEAR SLICK ROCK, CO","ST","USGS",-108.90538200,38.04443666,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09168730"
"09169500","DOLORES RIVER AT BEDROCK, CO","ST","USGS",-108.88538050,38.31026750,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09169500"
"09171100","DOLORES RIVER NEAR BEDROCK, CO.","ST","USGS",-108.83343470,38.35693370,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09171100"
"09171240","LAKE FORK SAN MIGUEL RV ABV TROUT LAKE NR OPHIR CO","ST","USGS",-107.87911110,37.81783330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09171240"
"09171310","SOUTH FORK SAN MIGUEL RIVER NEAR OPHIR, CO","ST","USGS",-107.89444440,37.87311110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09171310"
"09172500","SAN MIGUEL RIVER NEAR PLACERVILLE, CO","ST","USGS",-108.11028890,38.03070556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09172500"
"09174600","SAN MIGUEL RIVER AT BROOKS BRIDGE NEAR NUCLA CO","ST","USGS",-108.50203430,38.24415710,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09174600"
"09177000","SAN MIGUEL RIVER AT URAVAN, CO.","ST","USGS",-108.71287500,38.35721157,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09177000"
"09179450","DOLORES RIVER NEAR GATEWAY, CO","ST","USGS",-108.96551940,38.66803889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09179450"
"09237450","YAMPA RIVER ABOVE STAGECOACH RESERVOIR, CO","ST","USGS",-106.89176670,40.26426110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09237450"
"09237500","YAMPA RIVER BELOW STAGECOACH RESERVOIR, CO","ST","USGS",-106.82905560,40.28654444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09237500"
"09238900","FISH CR AT UPPER STA NR STEAMBOAT SPRINGS, CO","ST","USGS",-106.78699260,40.47497750,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09238900"
"09239500","YAMPA RIVER AT STEAMBOAT SPRINGS, CO","ST","USGS",-106.83243060,40.48298610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09239500"
"09240020","YAMPA RIVER BELOW SODA CREEK AT STEAMBOAT SPGS, CO","ST","USGS",-106.84152780,40.48922220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09240020"
"09242500","ELK RIVER NEAR MILNER, CO.","ST","USGS",-106.95394070,40.51469750,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09242500"
"09244490","YAMPA RIVER ABOVE ELKHEAD CREEK NEAR HAYDEN, CO","ST","USGS",-107.39894440,40.51793056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09244490"
"09246200","ELKHEAD CREEK ABOVE LONG GULCH, NEAR HAYDEN, CO","ST","USGS",-107.32089330,40.59163879,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09246200"
"09246500","ELKHEAD CREEK NEAR CRAIG, CO","ST","USGS",-107.43617350,40.53108290,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09246500"
"09247600","YAMPA RIVER BELOW CRAIG, CO.","ST","USGS",-107.61423380,40.48080479,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09247600"
"09251000","YAMPA RIVER NEAR MAYBELL, CO","ST","USGS",-108.03341520,40.50274666,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09251000"
"09253000","LITTLE SNAKE RIVER NEAR SLATER, CO","ST","USGS",-107.14338800,40.99941048,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09253000"
"09255000","SLATER FORK NEAR SLATER, CO","ST","USGS",-107.38283910,40.98246570,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09255000"
"09260000","LITTLE SNAKE RIVER NEAR LILY, CO","ST","USGS",-108.42432220,40.54901667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09260000"
"09260050","YAMPA RIVER AT DEERLODGE PARK, CO","ST","USGS",-108.52510100,40.45163387,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09260050"
"09304200","WHITE RIVER ABOVE COAL CREEK NEAR MEEKER, CO","ST","USGS",-107.82534860,40.00497428,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09304200"
"09304500","WHITE RIVER NEAR MEEKER, CO.","ST","USGS",-107.86229460,40.03358490,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09304500"
"09306242","CORRAL GULCH NEAR RANGELY, CO","ST","USGS",-108.47287190,39.92025020,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09306242"
"09306255","YELLOW CREEK NEAR WHITE RIVER, CO.","ST","USGS",-108.40120460,40.16858130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09306255"
"09342500","SAN JUAN RIVER AT PAGOSA SPRINGS, CO","ST","USGS",-107.01100000,37.26552778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09342500"
"09346400","SAN JUAN RIVER NEAR CARRACAS, CO.","ST","USGS",-107.31226700,37.01361667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09346400"
"09349800","PIEDRA RIVER NEAR ARBOLES, CO.","ST","USGS",-107.39782600,37.08833797,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09349800"
"09352800","LOS PINOS R ABV VALLECITO RES NR BAYFIELD, CO","ST","USGS",-107.51338930,37.41472420,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09352800"
"09352900","VALLECITO CREEK NEAR BAYFIELD, CO.","ST","USGS",-107.54366880,37.47750126,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09352900"
"09353800","LOS PINOS RIVER NEAR IGNACIO, CO","ST","USGS",-107.58250000,37.16611110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09353800"
"09354500","LOS PINOS RIVER AT LA BOCA, CO.","ST","USGS",-107.59949970,37.00944840,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09354500"
"09358000","ANIMAS RIVER AT SILVERTON, CO.","ST","USGS",-107.65922780,37.81110770,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09358000"
"09358550","CEMENT CREEK AT SILVERTON, CO","ST","USGS",-107.66367230,37.81971870,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09358550"
"09359010","MINERAL CREEK AT SILVERTON, CO","ST","USGS",-107.67283920,37.80277440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09359010"
"09359020","ANIMAS RIVER BELOW SILVERTON, CO","ST","USGS",-107.66822220,37.78833330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09359020"
"09359080","CASCADE CR ABV CASCADE CR DIVERSION NR ROCKWOOD CO","ST","USGS",-107.82262500,37.66727778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09359080"
"09359082","CASCADE CR BLW CASCADE CR DIVERSION NR ROCKWOOD CO","ST","USGS",-107.82225000,37.66700000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09359082"
"09359500","ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO","ST","USGS",-107.77696670,37.59741667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09359500"
"09361500","ANIMAS RIVER AT DURANGO, CO","ST","USGS",-107.88034450,37.27916880,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09361500"
