SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"02293987","PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL","ST-CA","USGS",-81.72674630,27.92474686,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02293987"
"02294161","PEACE CREEK NEAR BARTOW FL","ST","USGS",-81.79555560,27.92444444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294161"
"02294217","SADDLE CREEK AT ST.HWY 542 NEAR LAKELAND FL","ST","USGS",-81.87619200,28.04418733,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294217"
"02294290","SADDLE CREEK AT STATE HWY 570 NEAR EATON PARK FL","ST","USGS",-81.85319200,28.01004990,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294290"
"02294330","LAKE LENA RUN NEAR AUBURNDALE FL","ST","USGS",-81.81202490,28.00002249,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294330"
"02294405","BANANA-HANCOCK CANAL NR HIGHLAND CITY, FL","ST-CA","USGS",-81.89341510,27.98280097,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294405"
"02294491","SADDLE CREEK AT STRUCTURE P-11 NEAR BARTOW FL","ST","USGS",-81.85070830,27.93788056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294491"
"02294650","PEACE RIVER AT SR 60 AT BARTOW, FL","ST","USGS",-81.81730360,27.90224784,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294650"
"02294655","PEACE RIVER NEAR BARTOW FL","ST","USGS",-81.80444440,27.88305556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294655"
"02294705","PEACE RV DISTRIBUTARY AT DOVER SINK NR BARTOW FL","ST","USGS",-81.80166670,27.87277778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294705"
"02294747","SIXMILE CREEK AT BARTOW FL","ST","USGS",-81.80947780,27.86349720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294747"
"02294760","BARBER BRANCH NEAR HOMELAND FL","ST","USGS",-81.81222220,27.83833333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294760"
"02294775","PEACE RIVER AT CLEAR SPRINGS NEAR BARTOW FL","ST","USGS",-81.80750000,27.86333333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294775"
"02294781","PEACE RIVER NEAR HOMELAND FL","ST","USGS",-81.80174850,27.82447253,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294781"
"02294898","PEACE RIVER AT FORT MEADE FL","ST","USGS",-81.78202660,27.75141930,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02294898"
"02295013","BOWLEGS CREEK NEAR FORT MEADE FL","ST","USGS",-81.69535790,27.70003166,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02295013"
"02295163","WHIDDEN CREEK NEAR FORT MEADE FL","ST","USGS",-81.80758260,27.70725400,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02295163"
"02295194","PEACE RIVER AT BOWLING GREEN FL","ST","USGS",-81.80230470,27.64614480,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02295194"
"02295420","PAYNE CREEK NEAR BOWLING GREEN FL","ST","USGS",-81.82563840,27.62059006,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02295420"
"02295520","LITTLE CHARLIE CREEK NEAR BOWLING GREEN FL","ST","USGS",-81.72775000,27.62708333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02295520"
"02295580","LITTLE CHARLIE CREEK NEAR MOUTH NEAR WAUCHULA FL","ST","USGS",-81.79683330,27.57905556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02295580"
"02295637","PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL","ST","USGS",-81.80091570,27.50448250,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02295637"
"02296260","CHARLIE CREEK NEAR CREWSVILLE FL","ST","USGS",-81.67841280,27.45948376,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02296260"
"02296500","CHARLIE CREEK NEAR GARDNER FL","ST","USGS",-81.79647080,27.37504297,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02296500"
"02296750","PEACE RIVER AT SR 70 AT ARCADIA, FL","ST","USGS",-81.87619460,27.22088245,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02296750"
"02297100","JOSHUA CREEK AT NOCATEE FL","ST","USGS",-81.87952820,27.16671794,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02297100"
"02297155","HORSE CREEK NEAR MYAKKA HEAD FL","ST","USGS",-82.02341970,27.48726130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02297155"
"02297310","HORSE CREEK AT SR 72 NEAR ARCADIA, FL","ST","USGS",-81.98841930,27.19949477,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02297310"
"02297600","SHELL CREEK AT CIRCLE K GROVES NEAR FT OGDEN FL","ST","USGS",-81.82663610,26.96734444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02297600"
"02297635","SHELL CREEK ON CR 764 NEAR PUNTA GORDA FL","ST","USGS",-81.88750000,26.97500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02297635"
"02298110","PRAIRIE CREEK UPSTREAM OF SR 31 NEAR FT OGDEN FL","ST","USGS",-81.74316670,27.04155556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298110"
"02298123","PRAIRIE CREEK NEAR FORT OGDEN FL","ST","USGS",-81.78452670,27.05199986,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298123"
"02298170","PRAIRIE CREEK ON CR 764 NEAR PUNTA GORDA FL","ST","USGS",-81.89472220,26.99027778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298170"
"02298492","LONG CREEK NEAR MYAKKA CITY FL","ST","USGS",-82.12647720,27.40948690,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298492"
"02298527","OGLEBY CK DNSTR FROM BOGGY CK NEAR MYAKKA CITY FL","ST","USGS",-82.18175600,27.40365397,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298527"
"02298530","COKER CREEK NEAR MYAKKA CITY FL","ST","USGS",-82.17508930,27.40976480,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298530"
"02298554","MYAKKA RIVER NEAR MYAKKA CITY FL","ST","USGS",-82.14925550,27.36615530,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298554"
"02298608","MYAKKA RIVER AT MYAKKA CITY FL","ST","USGS",-82.15675560,27.34365620,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298608"
"02298760","HOWARD CREEK NEAR SARASOTA FL","ST","USGS",-82.34009290,27.28838098,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298760"
"02298830","MYAKKA RIVER NEAR SR 72 NEAR SARASOTA, FL","ST","USGS",-82.31189440,27.23521944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298830"
"02298880","MYAKKA RIVER AT CONTROL NEAR LAUREL FL","ST","USGS",-82.35564940,27.18560730,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02298880"
"02299482","COCOPLUM WATERWAY AT NORTH PORT FL","ST","USGS",-82.23533330,27.04561110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02299482"
"02299950","MANATEE RIVER AT SR 64 NEAR MYAKKA HEAD, FL","ST","USGS",-82.21120100,27.47365137,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02299950"
"023000095","MANATEE RIVER AT RYE FL","ST","USGS",-82.36703750,27.51364999,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=023000095"
"02300017","GAMBLE CREEK AT COUNTY ROAD 675 NEAR PARRISH FL","ST","USGS",-82.39738889,27.57577778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300017"
"02300018","GAMBLE CREEK NEAR PARRISH FL","ST","USGS",-82.38953790,27.55337054,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300018"
"02300075","FROG CREEK AT BUFFALO ROAD NEAR RUBONIA FL","ST","USGS",-82.51338889,27.57991667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300075"
"02300082","FROG CREEK NEAR RUBONIA FL","ST","USGS",-82.53972220,27.58805556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300082"
"02300100","LITTLE MANATEE RIVER NEAR FT. LONESOME FL","ST","USGS",-82.19786720,27.70475366,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300100"
"02300210","SOUTH FORK LITTLE MANATEE RIVER NEAR PARRISH FL","ST","USGS",-82.21120090,27.60197978,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300210"
"02300300","SOUTH FORK LITTLE MANATEE RIVER NEAR WIMAUMA FL","ST","USGS",-82.29425800,27.64947780,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300300"
"02300500","LITTLE MANATEE RIVER AT US 301 NEAR WIMAUMA, FL","ST","USGS",-82.35259250,27.67114344,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300500"
"02300700","BULLFROG CREEK NEAR WIMAUMA FL","ST","USGS",-82.35203690,27.79197208,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300700"
"02300995","THIRTYMILE CREEK NEAR NICHOLS FL","ST","USGS",-82.04869680,27.88002630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02300995"
"02301000","NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL","ST","USGS",-82.10008689,27.88391480,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301000"
"02301150","SOUTH PRONG ALAFIA RIVER NEAR FT LONESOME FL","ST","USGS",-82.07427780,27.72930556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301150"
"02301300","SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL","ST","USGS",-82.11758770,27.79669525,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301300"
"02301500","ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL","ST","USGS",-82.21120080,27.87224800,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301500"
"02301718","ALAFIA RIVER AT US 301 AT RIVERVIEW, FL","ST","USGS",-82.32645280,27.86934167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301718"
"02301719","ALAFIA RIVER NEAR GIBSONTON FL","ST","USGS",-82.35759260,27.85696987,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301719"
"02301721","ALAFIA RIVER AT GIBSONTON FL","ST","USGS",-82.38425980,27.85974739,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301721"
"02301750","DELANEY CREEK NEAR TAMPA FL","ST","USGS",-82.36425950,27.92585640,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301750"
"02301900","FOX BRANCH NEAR SOCRUM, FL","ST","USGS",-82.01250000,28.18194444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301900"
"02301990","HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL","ST","USGS",-82.18416670,28.18555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02301990"
"02302010","HILLSBOROUGH R BL CRYSTAL SPR NEAR ZEPHYRHILLS FL","ST","USGS",-82.18916670,28.17861110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02302010"
"02302500","BLACKWATER CREEK NEAR KNIGHTS FL","ST","USGS",-82.15000000,28.13972220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02302500"
"02303000","HILLSBOROUGH RV AT STATE PARK NR ZEPHYRHILLS, FL","ST","USGS",-82.23175318,28.15029044,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02303000"
"02303330","HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL","ST","USGS",-82.31138889,28.09861110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02303330"
"02303350","TROUT CREEK NEAR SULPHUR SPRINGS FL","ST","USGS",-82.36194440,28.13472220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02303350"
"02303400","CYPRESS CREEK NEAR SAN ANTONIO FL","ST","USGS",-82.38361110,28.32388889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02303400"
"02303420","CYPRESS CREEK AT SR 54 AT WORTHINGTON GARDENS, FL","ST","USGS",-82.40222220,28.18722220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02303420"
"02304000","HILLSBOROUGH R AT FOWLER AV NEAR TEMPLE TERRACE FL","ST","USGS",-82.36370320,28.05446224,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02304000"
"02304510","HILLSBOROUGH RIVER AT ROWLETT PK DR NEAR TAMPA FL","ST","USGS",-82.43453850,28.02113015,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02304510"
"023060013","HILLSBOROUGH R. AT I-275 BRIDGE AT SULPHUR SPGS FL","ST","USGS",-82.45481660,28.02029670,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=023060013"
"02306028","HILLSBOROUGH RIVER AT PLATT STREET AT TAMPA FL","ST","USGS",-82.45870570,27.94196627,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02306028"
"02306647","SWEETWATER CREEK NEAR TAMPA FL","ST","USGS",-82.54509630,28.01390775,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02306647"
"023066535","HENRY STREET CANAL AT BENJAMIN ROAD NEAR TAMPA FL","ST-CA","USGS",-82.54176670,28.00009720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=023066535"
"02306774","ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL","ST","USGS",-82.56583330,28.06583333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02306774"
"02306904","BRUSHY CREEK NEAR SULPHUR SPRINGS","ST","USGS",-82.52500000,28.08386110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02306904"
"02307032","DOUBLE BRANCH AT COUNTRY WAY BLVD NEAR OLDSMAR FL","ST","USGS",-82.62676490,28.05085070,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02307032"
"02307323","BROOKER CREEK NEAR LAKE FERN FL","ST","USGS",-82.63982090,28.14084726,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02307323"
"02307359","BROOKER CREEK NEAR TARPON SPRINGS FL","ST","USGS",-82.68714410,28.09643229,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02307359"
"02307496","COW BRANCH AT LAKE ST GEORGE DR NR PALM HARBOR FL","ST","USGS",-82.72248889,28.06850278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02307496"
"02307498","LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL","ST-CA","USGS",-82.71093360,28.05362833,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02307498"
"02309848","SOUTH BRANCH ANCLOTE RIVER NEAR ODESSA FL","ST","USGS",-82.55336110,28.18544444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02309848"
"02310000","ANCLOTE RIVER AT LITTLE RD NEAR ELFERS, FL","ST","USGS",-82.66648820,28.21417784,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310000"
"02310280","PITHLACHASCOTEE RIVER NEAR FIVAY JUNCTION FL","ST","USGS",-82.53676360,28.32917200,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310280"
"02310286","FIVEMILE CR BL SUNCOAST PKWY NR FIVAY JUNCTION FL","ST","USGS",-82.55372220,28.29413889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310286"
"02310300","PITHLACHASCOTEE RIVER NEAR NEW PORT RICHEY FL","ST","USGS",-82.64290440,28.25731495,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310300"
"02310545","WEEKI WACHEE RIVER NR WEEKI WACHEE SPRINGS FL","ST","USGS",-82.62315590,28.53110630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310545"
"02310600","GULF OF MEXICO NEAR BAYPORT FL","OC","USGS",-82.65010099,28.53360629,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310600"
"02310650","CHASSAHOWITZKA RIVER NEAR HOMOSASSA FL","ST","USGS",-82.57676560,28.71526419,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310650"
"02310663","CHASSAHOWITZKA RIVER NEAR CHASSAHOWITZKA FL","ES","USGS",-82.60621070,28.71526404,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310663"
"02310700","HOMOSASSA R AT HOMOSASSA FL","ST","USGS",-82.61787790,28.78526096,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310700"
"02310747","CRYSTAL RIVER AT BAGLEY COVE NEAR CRYSTAL RIVER FL","ES","USGS",-82.62388889,28.90638889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310747"
"02310947","WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FL","ST","USGS",-82.05591468,28.31195156,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02310947"
"02311000","WITHLACOOCHEE-HILLSBOROUGH OVFLO NEAR RICHLAND, FL","ST","USGS",-82.09785980,28.27139707,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02311000"
"02311500","WITHLACOOCHEE RIVER NEAR DADE CITY, FL","ST","USGS",-82.12591619,28.35250420,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02311500"
"02312000","WITHLACOOCHEE RIVER AT US 301 AT TRILBY, FL","ST","USGS",-82.17758499,28.47999810,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312000"
"02312180","LITTLE WITHLACOOCHEE RIVER NEAR TARRYTOWN, FL","ST","USGS",-82.05480370,28.52166470,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312180"
"02312200","LITTLE WITHLACOOCHEE RIVER AT RERDELL, FL","ST","USGS",-82.15536300,28.57277286,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312200"
"02312300","WITHLACOOCHEE RIVER AT RITAL FL","ST","USGS",-82.20925300,28.52110730,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312300"
"02312500","WITHLACOOCHEE RIVER AT CROOM, FL","ST","USGS",-82.22203200,28.59277140,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312500"
"02312558","WITHLACOOCHEE RIVER AT NOBLETON, FL","ST","USGS",-82.25703368,28.64443600,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312558"
"02312598","WITHLACOOCHEE RIVER NR PINEOLA, FL","ST","USGS",-82.24231180,28.72415570,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312598"
"02312600","WITHLACOOCHEE RIVER NEAR FLORAL CITY, FL","ST","USGS",-82.22008920,28.74359973,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312600"
"02312667","SHADY BROOK NEAR SUMTERVILLE, FL","ST","USGS",-82.06369610,28.77026704,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312667"
"02312675","LITTLE JONES CREEK NEAR RUTLAND, FL.","ST","USGS",-82.13027780,28.84250000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312675"
"02312700","OUTLET RIVER AT PANACOOCHEE RETREATS, FL","ST","USGS",-82.15286580,28.80026510,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312700"
"02312720","WITHLACOOCHEE RIVER AT WYSONG DAM, AT CARLSON, FL","ST","USGS",-82.18314480,28.82331955,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312720"
"02312722","WITHLACOOCHEE RIVER NR RUTLAND, FL","ST","USGS",-82.22092410,28.85192929,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312722"
"02312762","WITHLACOOCHEE RIVER NEAR INVERNESS, FL","ST","USGS",-82.28009340,28.91220435,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02312762"
"02313000","WITHLACOOCHEE RIVER AT SR 200 NEAR HOLDER, FL","ST","USGS",-82.34954060,28.98886759,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02313000"
"02313098","RAINBOW RIVER NEAR DUNNELLON, FL","ST","USGS",-82.42661110,29.07130556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02313098"
"02313100","RAINBOW RIVER AT DUNNELLON, FL","ST","USGS",-82.44759948,29.04942056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02313100"
"02313200","WITHLACOOCHEE RIVER AT US 41 AT DUNNELLON, FL","ST","USGS",-82.46454430,29.04608710,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02313200"
"02313230","WITHLACOOCHEE R AT INGLIS DAM NEAR DUNNELLON, FL","ST","USGS",-82.61676990,29.00997485,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02313230"
"02313231","WITHLACOOCHEE R BL INGLIS DAM NR DUNNELLON, FLA.","ST","USGS",-82.61676990,29.00997485,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02313231"
"02313250","WITHLACOOCHEE R BYPASS CHANNEL NR INGLIS FLA","ST","USGS",-82.63788180,29.02108538,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02313250"
"02313272","WITHLACOOCHEE R AT CHAMBERS IS NEAR YANKEETOWN FL","ST","USGS",-82.76578760,29.00110935,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02313272"
"02313700","WACCASASSA RIVER NR GULF HAMMOCK, FLA.","ST","USGS",-82.76900100,29.20413378,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02313700"
"02314500","SUWANNEE RIVER AT US 441, AT FARGO, GA","ST","USGS",-82.56055560,30.68055556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02314500"
"02315920","ALAPAHA RIVER AT GA 125/32 NEAR IRWINVILLE, GA","ST","USGS",-83.41783330,31.63108333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02315920"
"02316000","ALAPAHA RIVER NEAR ALAPAHA, GA","ST","USGS",-83.19350000,31.38527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02316000"
"02317500","ALAPAHA RIVER AT STATENVILLE, GA","ST","USGS",-83.03266670,30.70383333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02317500"
"023177483","WITHLACOOCHEE R AT SKIPPER BRIDGE RD,NR BEMISS, GA","ST","USGS",-83.27183330,30.94908333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=023177483"
"02317755","WITHLACOOCHEE RIVER AT US 41 NEAR VALDOSTA, GA","ST","USGS",-83.31886110,30.89261110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02317755"
"02317797","LITTLE RIVER AT UPPER TY TY ROAD, NEAR TIFTON, GA","ST","USGS",-83.58411110,31.48169444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02317797"
"02318000","LITTLE RIVER NEAR ADEL, GA","ST","USGS",-83.54361110,31.15555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02318000"
"02318380","LITTLE RIVER AT GA 122, NEAR HAHIRA, GA","ST","USGS",-83.45677780,31.00047220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02318380"
"02318500","WITHLACOOCHEE RIVER AT US 84, NEAR QUITMAN, GA","ST","USGS",-83.45361110,30.79305556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02318500"
"02319000","WITHLACOOCHEE RIVER NEAR PINETTA, FLA.","ST","USGS",-83.25959060,30.59548716,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02319000"
"02319394","WITHLACOOCHEE RIVER NR LEE, FLA","ST","USGS",-83.18013979,30.41049435,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02319394"
"02320700","SANTA FE RIVER NEAR GRAHAM, FLA.","ST","USGS",-82.21954930,29.84635394,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02320700"
"02321000","NEW RIVER NR LAKE BUTLER FLA","ST","USGS",-82.27399920,29.99829540,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02321000"
"02321500","SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.","ST","USGS",-82.42622460,29.92190730,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02321500"
"02322500","SANTA FE RIVER NEAR FORT WHITE, FLA.","ST","USGS",-82.71512040,29.84884769,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02322500"
"02322800","SANTA FE RIVER NR HILDRETH FLA","ST","USGS",-82.86040330,29.91162076,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02322800"
"02323500","SUWANNEE RIVER NEAR WILCOX, FLA.","ST","USGS",-82.93651310,29.58968017,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02323500"
"02323592","SUWANNEE RIVER AB GOPHER RIVER NR SUWANNEE FL","ST","USGS",-83.08651500,29.33940554,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02323592"
"02324000","STEINHATCHEE RIVER NEAR CROSS CITY, FLA.","ST","USGS",-83.32152620,29.78661294,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02324000"
"02324400","FENHOLLOWAY RIVER NEAR FOLEY, FLA.","ST","USGS",-83.47181120,30.09827057,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02324400"
"02324500","FENHOLLOWAY RIVER AT FOLEY, FLA.","ST","USGS",-83.55792460,30.06549165,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02324500"
"02326000","ECONFINA RIVER NEAR PERRY, FLA.","ST","USGS",-83.82376790,30.17076448,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02326000"
"02326526","WACISSA RIVER NR WACISSA FLA","ST","USGS",-83.97960850,30.30131590,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02326526"
